,tweet,verified,created_at,location,favourites,retweets
7625,It's amazing how Thai people use the trend POPCAT in demanding the fairness and democracy they deserve They were pe… https://t.co/0AaWi8sYvU,False,2021-08-16 07:38:05,"แม่ฮ่องสอน, ประเทศไทย",64,65
7626,"บอกตัวเองไปทำงานต่อได้แล้วนะ
#popcat https://t.co/kffUlcQeih",False,2021-08-16 07:38:20,,3,0
7627,ลูกอีเย็นละหนึ่ง #popdog #popcat #popking https://t.co/pILw195how,False,2021-08-16 07:38:31,,3,5
7628,"พร้อมส่ง❕ไม่ต้องรอพรีออเดอร์มาทางนี้เยย🌟

🥛ช็อคบอลโอรีโอ้ลาวา ด้านในสอดใส้นมเยิ้มๆด้านนอกกรอบๆกรุบๆยิ่งแช่เย็นยิ่งอ… https://t.co/FKcjuaiVsP",False,2021-08-16 07:38:34,,0,0
7629,กด #popcat จนนิ้วเป็นทองคำแล้วอย่าลืมมาปลดล็อกสกิลปั่นแท็ก #น้ําท่วมเชียงราย ให้ติดเทรนนะคะ🥺 https://t.co/ougEjXFT4M,False,2021-08-16 07:38:41,,7,11
7630,กะมาดิคับ พ้มยอมไม่ได้หรอก #นวยมีอาการเพ้อเจ้อ #popcat https://t.co/MMWWXZYJH6,False,2021-08-16 07:38:43,นัยจุยหวังอี้ป๋อ,3,2
7631,"everyone lets go! 
hongkong / thailand adddd oilll!
#popcat https://t.co/M98fxMpjqZ",False,2021-08-16 07:38:52,,0,0
7632,"ขออนุญาตยืมแท็กค่าา🌟🌿
หวยใกล้ออกแล้วเด้อออ💖🙏🏻

#หวย #เลขเด็ด #เลขเด็ดงวดนี้ #เลขเด็ดหวยดัง #เบอร์เงิน #เบอร์ทอง… https://t.co/fjcAfhMvSm",False,2021-08-16 07:38:59,,1,0
7633,@OricoFinance #Kabul #wilFEY #레드벨벳퀸덤_라띠라뚜빠빠디라 #Afghanistan #popcat #seriat #oamoracontece  @OricoFinance,False,2021-08-16 07:39:02,,0,0
7634,"150฿
#สร้อยข้อมือ เหล่าหัวใจดวงน้อย น่ารักมาก
#กําไลลูกปัด #popcat #ม็อบ15สิงหา #สลิ่มvsสามกีบ #ตาลีบัน… https://t.co/8qfIRiFuDX",False,2021-08-16 07:39:04,ร้านนี้ไม่เป็นสลิ่มค่ะ,0,0
7635,มันมีวิธีที่กดในipadไว้ระดับ1แล้ว มาเล่นต่อในiphone โดยไม่ต้องเริ่มใหม่ได้มั้ยอ่ะ  #popcat,False,2021-08-16 07:39:06,,2,0
7636,ไต้หวันไม่ยอม งั้นมาสู้กัน!! #popcat https://t.co/7SeO4apsT6,False,2021-08-16 07:39:10,,1,0
7637,"Ava WA #Taliban Apel Pagi yuk yg ready Minat wa aja 081210180840 #popcat.. Pak Jokowi..., yuk order https://t.co/Whu2rUspjy",False,2021-08-16 07:39:11,,0,0
7638,"ไอจะขยี้ยูให้เเหลกคึส์
#popcat https://t.co/hyIM6o5DcQ",False,2021-08-16 07:39:11,,2,1
7639,วันนี้ติดเรียน แต่กุทำได้จ้า #popcat,False,2021-08-16 07:39:12,,2,0
7640,#น้ำท่วมเชียงราย ช่วยดันแท็กหน่อยค่ะ หลังน้ำท่วมทุกหลังคาเรือนได้รับความเสียหายหนักแน่ๆ สิ่งใดจะช่วยเยียวยาชาวบ้านต… https://t.co/kSLRt0x7Oe,False,2021-08-16 07:39:29,,0,0
7641,"💡คิวว่างค่ะ💡
#ดูดวงลายมือ/มือถือส่วนตัวdmมาได้เลย
✔ตอบปัญหาเป็นข้อตรงประเด็น
✔แนะนำวิธีแก้ไขให้ดวงดีขึ้น
✔จะมีการทั… https://t.co/VWSiQ2AAUR",False,2021-08-16 07:39:34,ค่าครูดูที่ ปกทวิตนะคะ,0,0
7642,#popcat https://t.co/tMQVnxfCqX,False,2021-08-16 07:39:53,,0,0
7643,อยากกดแบบ #popcat 😏 https://t.co/3Zg1zcbUH0,False,2021-08-16 07:39:58,"Bangkok, Thailand",41,10
7644,เอิ่ม เอ้่มมากอีเหี้ย พวกกูกดมือจะหัก ได้ที่1เพราะบารมีเฉย งง #popcat https://t.co/enyzhMK6rd,False,2021-08-16 07:40:20,,3,0
7645,"กูจะกดจนกว่าประยุตค์ลาออก 
 #popcat",False,2021-08-16 07:40:22,,2,0
7646,มึงงงงงงงง 555 #popcatthailand #popking # https://t.co/4DXaeI5c20,False,2021-08-16 07:40:32,,0,0
7647,"It's Monday, It's Workday 👊
Make it count!

#Mondayvibes 
#MondayMotivation 
#mondaythoughts 
#MondayMorning… https://t.co/Bar9GOOYxe",False,2021-08-16 07:40:38,Worldwide ,1,0
7648,#popcat ยังขึ้นเทรนโลกใน1คืนเลยทำไม #น้ําท่วมเชียงราย จะขึ้นไม่ได้อ่ะค่ะจริงจังกันหน่อยสิไม่ใช่เล่นๆแล้วนะ https://t.co/xpsn35Q8jV,False,2021-08-16 07:40:40,,12,36
7649,"ที่มันเเย่ลงทุกวันนี้เพราะใครกันหล่ะ ดังนั้น shut up 🤫
#popcatthailand #ผนงรจตกม #popcat https://t.co/rc0vHnGqHP",False,2021-08-16 07:40:49,,4,0
7650,ไต้หวันนางสู้ ไทยแลนด์อย่ายอม #popcat,False,2021-08-16 07:40:49,,1,0
7651,"อย่าเสล่อค่ะ โง่ก็อยู่เงียบๆ
#popcat #ม็อบ15สิงหา https://t.co/GBlUgCoHwi",False,2021-08-16 07:41:17,,1,0
7652,กด #Popcat จนปวดมือยังมาเจอแอดประสาทแดกแถมไร้มารยาท #แอดปุยฝ้าย https://t.co/oViJUoNSv8,False,2021-08-16 07:41:42,,1,1
7653,yok kang coding bisa yok #popcat #popcatclick https://t.co/ktJ71ii9XZ,False,2021-08-16 07:41:49,utekkenengsatelit,3,0
7654,"กับเรื่องเรียน ไม่ขนาดนี้หรอก
#popcat https://t.co/PE7KLOml3N",False,2021-08-16 07:42:17,,2,0
7655,"เมื่ออาจารย์ถามว่า ให้ยกตัวอย่างผลงานไทยที่ไประดับโลก 
ผม :
(#Popcat ) https://t.co/8cRD6Wm8fR",False,2021-08-16 07:42:18,,5,1
7656,"Now it's like a battle for the position between Taiwan and Thailand. Other countries, the score doesn't go up 🤣🤣🤣… https://t.co/8pnkX2oPSL",False,2021-08-16 07:42:40,,3,1
7657,"หาเงินค่าขนม มาอุดหนุนหนูหน่อยนะคะ 🙏
🌻รับวาดรูปมินิมอล🌻
  🌷รูปเดี่ยว 20 ฿
  🌷รูปคู่ 40 ฿
🌻วาดลายเส้นเหมือน🌻
  🌷ลายเ… https://t.co/DBBP0qs0ae",False,2021-08-16 07:42:46,,0,0
7658,"Please spread the word⚠️
There has been a flash flood in Chiang Rai for but people have not received help from the… https://t.co/ncEgnFlXhB",False,2021-08-16 07:43:01,GOT7 Company,5,27
7659,"เกาหลีเหนือ 1 ใครกดคะ..? 
 #popcat https://t.co/KF3V8BJYpx",False,2021-08-16 07:43:14,,4,0
7660,น้ำท่วมเชียงรายมาหลายวันเเล้ว​ เรื่องเงียบมากสื่อไทยก็ไม่เสนอข่าว ต้องช่วยกันดันแท็กอย่างน้อยก็ให้มันไม่เงียบในทวิต… https://t.co/uRdmnB6ikB,False,2021-08-16 07:43:30,,3,6
7661,ช่วยอีกแรง #popcat https://t.co/KAMSwLI7br,False,2021-08-16 07:43:41,,6,2
7662,นับถือใจแกจริงๆประเทศไทย ไต้หวันเริ่มถอยกำลัฃทัพแล้ว #popcat https://t.co/0SgPeIJ74p,False,2021-08-16 07:44:05,,16,4
7663,"ฝากร้านหน่อยงับบ ร้านเค้าพึ่งเปิดงับบบ
✨🧼ครีมอาบน้ำสครับผิวพิชชี่✨🧼 39 บาท ค่าส่ง30  มีสารสกัดจากธรรมชาติ 100%
✔️ช่… https://t.co/Xel6mh4Pbu",False,2021-08-16 07:44:33,,0,0
7664,@NetefiNetwork #BakwataP #bages #popcat #Netefinetwork it seems to be a nice project guys let's participate and enjoy the airdrop,False,2021-08-16 07:44:34,,1,0
7665,"ꔚร้านเป็ดดวกꔚ

โปร 3แถม1  &amp; ยอด200+รับส่วนลด1บาททุกยอดค้าบ

1-14    ꔛ ฟรี
15-199       ꔛ 1
200-349   ꔛ 2
350-499… https://t.co/Ow5fGHIugL",False,2021-08-16 07:44:46,,0,0
7666,แม่ส่งมาให้ดูละแบบ ฉันสงสารแมวที่บ้านมาก 555555555 #popcat https://t.co/pkkN208FZM,False,2021-08-16 07:44:47,"Bangkok, Thailand",9,11
7667,"💗  สั่งสินค้าทักDM  💗

#เสื้อผ้าสไตล์เกาหลี  #ใช้ดีบอกต่อ #ถูกและดี  #ตลาดนัดnctdream #ตลาดนัดบังทัน #ส่งต่อ… https://t.co/43DwVcm1fX",False,2021-08-16 07:45:03,Thailand,2,4
7668,:: popking ลึกว่าที่คริส อย่าลืมกด “close popking” นะจ๊ะ นะจ๊ะ #เบิกเนตร #ส่องทวิตยามเช้า #popcat,False,2021-08-16 07:45:07,San Francisco,0,3
7669,เข้าเว็บแล้วกด close popking ก็จะขึ้นมาเลย แอบกลัวว่าเว็บจะปลิวรึป่าวนะ แต่ก็อยากให้คนได้รับข้อมูลให้มากที่สุด ยังไ… https://t.co/nDTFJvs4bp,False,2021-08-16 07:45:13,🧰,0,0
7670,@off_tumcial เป็นแสนครั้งแล้วค่าาาา #popcat https://t.co/1cdFKR4fww,False,2021-08-16 07:45:15,"กรุงเทพมหานคร, ประเทศไทย",2,1
7671,"2021/08/16 14:45:30
1. #DriveYouHome
2. #popcat
3. #ม็อบ15สิงหา
4. #สลิ่มvsสามกีบ
5. #ตาลีบัน",False,2021-08-16 07:45:30,Bangkok,0,0
7672,"ความพีคคือผู้พัฒนาถึงกับทวีตเรื่องม็อบไทย
คือตอนคนเล่นไม่มีใครคิดหรอกว่าบทสรุปจะกลายเป็นแบบนี้ ก็กะว่าเอาที่ 1 กันเ… https://t.co/AIUHZlW4EC",False,2021-08-16 07:45:57,"กรุงเทพมหานคร, ประเทศไทย",46,77
7673,ไต้หวันจาสู้หรออออ #popcat #popcatthailand https://t.co/VkhRNB94P3,False,2021-08-16 07:46:16,จ้านเกอตี้ติอ้ายหนี,6,5
7674,การบ้านเด็ก ป.5 คือกูเป็นคนเหนือไง อ่ะ มาๆ มาคลายเครียด บอกบุญหน่อย ข้อยไปไม่เป็น #popcat https://t.co/us98hejIWj,False,2021-08-16 07:46:29,"Chiang Mai,Thailand",1,1
7675,"📍พร้อมส่ง📍 สติ้กเกอร์ไดคัททุกชิ้นค้า
price : 20฿ ทุกชิ้น!
shipping : 30/45 
เดมมาขอดู/สอบถามเพิ่มเติมได้เรยนะค้า😊
(… https://t.co/Cf42zn4HQf",False,2021-08-16 07:46:35,,0,0
7676,"Believe me, if the Thai Prime Minister manages the country well, Thai people won't win this game because Thai peopl… https://t.co/meS52zpPZt",False,2021-08-16 07:46:44,,16,6
7677,Thailand is a champ!!!!!! in Popcat #popcatthailand  #popcatTH   #Popcat,False,2021-08-16 07:46:57,,1,1
7678,"เบอร์เงิน lucky‼️‼️
✨ งวด 16 สิงหาคม 2564
🌟 เบอร์ละ 20 บาท
👉🏻รับธนาคาร &amp; วอลเลท
• ♡ สนใจเดมได้ตลอดเลยน้า • 
ปิดรับ… https://t.co/KDLJfQbamj",False,2021-08-16 07:47:26,รวยแน่นอน,0,0
7679,ไหนๆก็ขึ้นชื่อว่าเป็นประเทศที่คนว่างงานมากจนไปนั่งกด #popcat แล้วยังไงก็ช่วยปั่นแท็ก #น้ําท่วมเชียงราย ได้มั้ยอ่ะคะ… https://t.co/ifNcjJk9X4,False,2021-08-16 07:47:28,,18,49
7680,"เบอร์เงิน lucky‼️‼️
✨ งวด 16 สิงหาคม 2564
🌟 เบอร์ละ 20 บาท
👉🏻รับธนาคาร &amp; วอลเลท
• ♡ สนใจเดมได้ตลอดเลยน้า • 
ปิดรับ… https://t.co/YFAiLnkqgE",False,2021-08-16 07:47:35,รวยแน่นอน,0,0
7681,"🎉หาร Netflix 4K 119 บาท 36 วัน
ตัดเต็ม ไม่มีพัง💯

‼️พร้อมส่ง

🌟แอคไทยแท้💯
🌈ต่อเมลได้
🖥จอส่วนตัว+รหัสล็อค🔐
🐙ดูได้ทุก… https://t.co/6n9ejQO6fE",False,2021-08-16 07:47:39,ประเทศไทย,0,0
7682,#popcat ทำเพื่อชาตินะ https://t.co/xAzEsOCJGd,False,2021-08-16 07:47:39,,2,0
7683,"เบอร์เงิน lucky‼️‼️
✨ งวด 16 สิงหาคม 2564
🌟 เบอร์ละ 20 บาท
👉🏻รับธนาคาร &amp; วอลเลท
• ♡ สนใจเดมได้ตลอดเลยน้า • 
ปิดรับ… https://t.co/WEtVXN2MpA",False,2021-08-16 07:47:44,รวยแน่นอน,0,0
